ticker_code,company_name,last_update,status
107640,한중엔시에스,2026-02-09,EXISTING
037270,YG PLUS,2026-02-09,EXISTING
084010,대한제강,2026-02-09,EXISTING
448730,삼성FN리츠,2026-02-09,EXISTING
475400,씨메스,2026-02-09,EXISTING
179900,유티아이,2026-02-09,EXISTING
200670,휴메딕스,2026-02-09,EXISTING
348950,제이알글로벌리츠,2026-02-09,EXISTING
101160,월덱스,2026-02-09,EXISTING
078350,한양디지텍,2026-02-09,EXISTING
015360,INVENI,2026-02-09,EXISTING
448900,한국피아이엠,2026-02-09,EXISTING
086390,유니테스트,2026-02-09,EXISTING
138490,코오롱ENP,2026-02-09,EXISTING
482630,삼양엔씨켐,2026-02-09,EXISTING
357120,코람코라이프인프라리츠,2026-02-09,EXISTING
002710,TCC스틸,2026-02-09,EXISTING
314930,바이오다인,2026-02-09,EXISTING
354320,알멕,2026-02-09,EXISTING
006110,삼아알미늄,2026-02-09,EXISTING
034950,한국기업평가,2026-02-09,EXISTING
005610,SPC삼립,2026-02-09,EXISTING
033640,네패스,2026-02-09,EXISTING
344820,KCC글라스,2026-02-09,EXISTING
029460,케이씨,2026-02-09,EXISTING
298830,슈어소프트테크,2026-02-09,EXISTING
168360,펨트론,2026-02-09,EXISTING
046890,서울반도체,2026-02-09,EXISTING
340570,티앤엘,2026-02-09,EXISTING
079940,가비아,2026-02-09,EXISTING
394800,쓰리빌리언,2026-02-09,EXISTING
005945,NH투자증권우,2026-02-09,EXISTING
000650,천일고속,2026-02-09,EXISTING
001510,SK증권,2026-02-09,EXISTING
072710,농심홀딩스,2026-02-09,EXISTING
094480,갤럭시아머니트리,2026-02-09,EXISTING
462350,이노스페이스,2026-02-09,EXISTING
110990,디아이티,2026-02-09,EXISTING
078340,컴투스,2026-02-09,EXISTING
005090,SGC에너지,2026-02-09,EXISTING
094360,칩스앤미디어,2026-02-09,EXISTING
474650,링크솔루션,2026-02-09,EXISTING
003000,부광약품,2026-02-09,EXISTING
010170,대한광통신,2026-02-09,EXISTING
114190,강원에너지,2026-02-09,EXISTING
394280,오픈엣지테크놀로지,2026-02-09,EXISTING
441270,파인엠텍,2026-02-09,EXISTING
460860,동국제강,2026-02-09,EXISTING
200130,콜마비앤에이치,2026-02-09,EXISTING
060720,KH바텍,2026-02-09,EXISTING
060980,HL홀딩스,2026-02-09,EXISTING
309710,아이티켐,2026-02-09,EXISTING
031430,신세계인터내셔날,2026-02-09,EXISTING
234340,헥토파이낸셜,2026-02-09,EXISTING
001530,DI동일,2026-02-09,EXISTING
033790,피노,2026-02-09,EXISTING
304360,에스바이오메딕스,2026-02-09,EXISTING
098070,한텍,2026-02-09,EXISTING
200880,서연이화,2026-02-09,EXISTING
020000,한섬,2026-02-09,EXISTING
099440,스맥,2026-02-09,EXISTING
051500,CJ프레시웨이,2026-02-09,EXISTING
001200,유진투자증권,2026-02-09,EXISTING
006910,보성파워텍,2026-02-09,EXISTING
452260,한화갤러리아,2026-02-09,EXISTING
003280,흥아해운,2026-02-09,EXISTING
001390,KG케미칼,2026-02-09,EXISTING
011500,한농화성,2026-02-09,EXISTING
144510,지씨셀,2026-02-09,EXISTING
317330,덕산테코피아,2026-02-09,EXISTING
092200,디아이씨,2026-02-09,EXISTING
389500,에스비비테크,2026-02-09,EXISTING
180400,DXVX,2026-02-09,EXISTING
003800,에이스침대,2026-02-09,EXISTING
114810,한솔아이원스,2026-02-09,EXISTING
078130,국일제지,2026-02-09,EXISTING
089890,코세스,2026-02-09,EXISTING
027410,BGF,2026-02-09,EXISTING
091700,파트론,2026-02-09,EXISTING
013030,하이록코리아,2026-02-09,EXISTING
065660,안트로젠,2026-02-09,EXISTING
403550,쏘카,2026-02-09,EXISTING
126560,현대퓨처넷,2026-02-09,EXISTING
128820,대성산업,2026-02-09,EXISTING
474170,루미르,2026-02-09,EXISTING
459510,나우로보틱스,2026-02-09,EXISTING
126720,수산인더스트리,2026-02-09,EXISTING
194370,제이에스코퍼레이션,2026-02-09,EXISTING
101930,인화정공,2026-02-09,EXISTING
004310,현대약품,2026-02-09,EXISTING
101360,에코앤드림,2026-02-09,EXISTING
015860,일진홀딩스,2026-02-09,EXISTING
008060,대덕,2026-02-09,EXISTING
419530,SAMG엔터,2026-02-09,EXISTING
035890,서희건설,2026-02-09,EXISTING
272450,진에어,2026-02-09,EXISTING
095500,미래나노텍,2026-02-09,EXISTING
204620,글로벌텍스프리,2026-02-09,EXISTING
000157,두산2우B,2026-02-09,EXISTING
092870,엑시콘,2026-02-09,EXISTING
265520,AP시스템,2026-02-09,EXISTING
217590,티엠씨,,
389260,대명에너지,2026-02-09,EXISTING
005720,넥센,2026-02-09,EXISTING
002310,아세아제지,2026-02-09,EXISTING
009470,삼화전기,2026-02-09,EXISTING
138610,나이벡,2026-02-09,EXISTING
084690,대상홀딩스,2026-02-09,EXISTING
215000,골프존,2026-02-09,EXISTING
416180,신성에스티,2026-02-09,EXISTING
432320,KB스타리츠,2026-02-09,EXISTING
009155,삼성전기우,2026-02-09,EXISTING
014940,오리엔탈정공,2026-02-09,EXISTING
274090,켄코아에어로스페이스,2026-02-09,EXISTING
018250,애경산업,2026-02-09,EXISTING
025860,남해화학,2026-02-09,EXISTING
216080,제테마,2026-02-09,EXISTING
481070,에이유브랜즈,2026-02-09,EXISTING
475560,더본코리아,2026-02-09,EXISTING
417310,코람코더원리츠,2026-02-09,EXISTING
445090,에이직랜드,2026-02-09,EXISTING
049070,인탑스,2026-02-09,EXISTING
037460,삼지전자,2026-02-09,EXISTING
378340,필에너지,2026-02-09,EXISTING
199430,케이엔알시스템,2026-02-09,EXISTING
140670,알에스오토메이션,2026-02-09,EXISTING
306200,세아제강,2026-02-09,EXISTING
024720,콜마홀딩스,2026-02-09,EXISTING
308430,셀비온,2026-02-09,EXISTING
007690,국도화학,2026-02-09,EXISTING
472850,폰드그룹,2026-02-09,EXISTING
304100,솔트룩스,2026-02-09,EXISTING
001820,삼화콘덴서,2026-02-09,EXISTING
035810,이지홀딩스,2026-02-09,EXISTING
294570,쿠콘,2026-02-09,EXISTING
338840,와이바이오로직스,2026-02-09,EXISTING
036890,진성티이씨,2026-02-09,EXISTING
327260,RF머트리얼즈,2026-02-09,EXISTING
462860,더즌,2026-02-09,EXISTING
003520,영진약품,2026-02-09,EXISTING
009160,SIMPAC,2026-02-09,EXISTING
003960,사조대림,2026-02-09,EXISTING
451760,컨텍,2026-02-09,EXISTING
093520,매커스,2026-02-09,EXISTING
034120,SBS,2026-02-09,EXISTING
104700,한국철강,2026-02-09,EXISTING
286940,롯데이노베이트,2026-02-09,EXISTING
012030,DB,2026-02-09,EXISTING
064820,케이프,2026-02-09,EXISTING
080580,오킨스전자,2026-02-09,EXISTING
017860,DS단석,2026-02-09,EXISTING
136480,하림,2026-02-09,EXISTING
464080,에스오에스랩,2026-02-09,EXISTING
108860,셀바스AI,2026-02-09,EXISTING
064550,바이오니아,2026-02-09,EXISTING
236200,슈프리마,2026-02-09,EXISTING
036200,유니셈,2026-02-09,EXISTING
190510,나무가,2026-02-09,EXISTING
078020,LS증권,2026-02-09,EXISTING
255220,SG,2026-02-09,EXISTING
496320,본시스템즈,,
371950,풍원정밀,2026-02-09,EXISTING
001940,KISCO홀딩스,2026-02-09,EXISTING
357550,석경에이티,2026-02-09,EXISTING
270660,에브리봇,2026-02-09,EXISTING
006405,삼성SDI우,2026-02-09,EXISTING
243070,휴온스,2026-02-09,EXISTING
241590,화승엔터프라이즈,2026-02-09,EXISTING
092730,네오팜,2026-02-09,EXISTING
011760,현대코퍼레이션,2026-02-09,EXISTING
099430,바이오플러스,2026-02-09,EXISTING
012210,삼미금속,2026-02-09,EXISTING
002810,삼영무역,2026-02-09,EXISTING
000490,대동,2026-02-09,EXISTING
156100,엘앤케이바이오,2026-02-09,EXISTING
092230,KPX홀딩스,2026-02-09,EXISTING
123890,한국자산신탁,2026-02-09,EXISTING
214180,헥토이노베이션,2026-02-09,EXISTING
017390,서울가스,2026-02-09,EXISTING
023410,유진기업,2026-02-09,EXISTING
003200,일신방직,2026-02-09,EXISTING
007160,사조산업,2026-02-09,EXISTING
019210,와이지-원,2026-02-09,EXISTING
256840,한국비엔씨,2026-02-09,EXISTING
403850,더핑크퐁컴퍼니,,
452430,사피엔반도체,2026-02-09,EXISTING
000320,노루홀딩스,2026-02-09,EXISTING
900290,GRT,2026-02-09,EXISTING
034830,한국토지신탁,2026-02-09,EXISTING
950250,테라뷰,,
045390,대아티아이,2026-02-09,EXISTING
380550,뉴로핏,2026-02-09,EXISTING
035600,KG이니시스,2026-02-09,EXISTING
010690,화신,2026-02-09,EXISTING
033270,유나이티드제약,2026-02-09,EXISTING
002320,한진,2026-02-09,EXISTING
489500,엘케이켐,2026-02-09,EXISTING
084990,헬릭스미스,2026-02-09,EXISTING
211270,AP위성,2026-02-09,EXISTING
078520,에이블씨엔씨,2026-02-09,EXISTING
054950,제이브이엠,2026-02-09,EXISTING
170920,엘티씨,2026-02-09,EXISTING
203400,에이비온,2026-02-09,EXISTING
051370,인터플렉스,2026-02-09,EXISTING
058820,CMG제약,2026-02-09,EXISTING
065680,우주일렉트로,2026-02-09,EXISTING
151860,KG에코솔루션,2026-02-09,EXISTING
393890,더블유씨피,2026-02-09,EXISTING
448280,에코아이,2026-02-09,EXISTING
0008Z0,에스엔시스,,
009290,광동제약,2026-02-09,EXISTING
244920,에이플러스에셋,2026-02-09,EXISTING
043150,바텍,2026-02-09,EXISTING
272110,케이엔제이,2026-02-09,EXISTING
018310,삼목에스폼,2026-02-09,EXISTING
206640,바디텍메드,2026-02-09,EXISTING
003120,일성아이에스,2026-02-09,EXISTING
002900,TYM,2026-02-09,EXISTING
025770,한국정보통신,2026-02-09,EXISTING
096760,JW홀딩스,2026-02-09,EXISTING
136490,선진,2026-02-09,EXISTING
001460,BYC,2026-02-09,EXISTING
484810,티엑스알로보틱스,2026-02-09,EXISTING
033530,SJG세종,2026-02-09,EXISTING
003920,남양유업,2026-02-09,EXISTING
088260,이리츠코크렙,2026-02-09,EXISTING
418550,제이오,2026-02-09,EXISTING
200470,에이팩트,2026-02-09,EXISTING
0007C0,아크릴,,
001340,PKC,2026-02-09,EXISTING
004360,세방,2026-02-09,EXISTING
009680,모토닉,2026-02-09,EXISTING
334890,이지스밸류플러스리츠,2026-02-09,EXISTING
176750,듀켐바이오,2026-02-09,EXISTING
377190,디앤디플랫폼리츠,2026-02-09,EXISTING
006340,대원전선,2026-02-09,EXISTING
092790,넥스틸,2026-02-09,EXISTING
000050,경방,2026-02-09,EXISTING
267980,매일유업,2026-02-09,EXISTING
126700,하이비젼시스템,2026-02-09,EXISTING
080160,모두투어,2026-02-09,EXISTING
067080,대화제약,2026-02-09,EXISTING
053300,한국정보인증,2026-02-09,EXISTING
900140,엘브이엠씨홀딩스,2026-02-09,EXISTING
089980,상아프론테크,2026-02-09,EXISTING
417010,나노팀,2026-02-09,EXISTING
382900,범한퓨얼셀,2026-02-09,EXISTING
194700,노바렉스,2026-02-09,EXISTING
402030,코난테크놀로지,2026-02-09,EXISTING
285490,노바텍,2026-02-09,EXISTING
290740,액트로,2026-02-09,EXISTING
006805,미래에셋증권우,2026-02-09,EXISTING
389020,자람테크놀로지,2026-02-09,EXISTING
332570,PS일렉트로닉스,2026-02-09,EXISTING
144960,뉴파워프라즈마,2026-02-09,EXISTING
372170,윤성에프앤씨,2026-02-09,EXISTING
950170,JTC,2026-02-09,EXISTING
338220,뷰노,2026-02-09,EXISTING
067390,아스트,2026-02-09,EXISTING
054210,이랜텍,2026-02-09,EXISTING
013120,동원개발,2026-02-09,EXISTING
001750,한양증권,2026-02-09,EXISTING
023760,한국캐피탈,2026-02-09,EXISTING
035150,백산,2026-02-09,EXISTING
02826K,삼성물산우B,,
000680,LS네트웍스,2026-02-09,EXISTING
108670,LX하우시스,2026-02-09,EXISTING
108380,대양전기공업,2026-02-09,EXISTING
034810,해성산업,2026-02-09,EXISTING
330860,네패스아크,2026-02-09,EXISTING
254490,미래반도체,2026-02-09,EXISTING
037710,광주신세계,2026-02-09,EXISTING
0030R0,대신밸류리츠,,
473980,노머스,2026-02-09,EXISTING
013890,지누스,2026-02-09,EXISTING
114840,아이패밀리에스씨,2026-02-09,EXISTING
042370,비츠로테크,2026-02-09,EXISTING
065710,서호전기,2026-02-09,EXISTING
008490,서흥,2026-02-09,EXISTING
484120,도우인시스,2026-02-09,EXISTING
051980,중앙첨단소재,2026-02-09,EXISTING
061090,세나테크놀로지,,
005710,대원산업,2026-02-09,EXISTING
122900,아이마켓코리아,2026-02-09,EXISTING
039840,디오,2026-02-09,EXISTING
182400,엔케이맥스,2026-02-09,EXISTING
314130,지놈앤컴퍼니,2026-02-09,EXISTING
083310,엘오티베큠,2026-02-09,EXISTING
012860,모베이스전자,2026-02-09,EXISTING
073490,이노와이어리스,2026-02-09,EXISTING
260870,SK시그넷,2026-02-09,EXISTING
365270,큐라클,2026-02-09,EXISTING
003220,대원제약,2026-02-09,EXISTING
033920,무학,2026-02-09,EXISTING
000390,삼화페인트,2026-02-09,EXISTING
126600,BGF에코머티리얼즈,2026-02-09,EXISTING
092460,한라IMS,2026-02-09,EXISTING
115310,인포바인,2026-02-09,EXISTING
226320,잇츠한불,2026-02-09,EXISTING
043370,피에이치에이,2026-02-09,EXISTING
241770,메카로,2026-02-09,EXISTING
121800,비덴트,2026-02-09,EXISTING
005500,삼진제약,2026-02-09,EXISTING
002230,피에스텍,2026-02-09,EXISTING
322310,오로스테크놀로지,2026-02-09,EXISTING
361390,제노코,2026-02-09,EXISTING
094820,일진파워,2026-02-09,EXISTING
377460,위니아에이드,2026-02-09,EXISTING
001790,대한제당,2026-02-09,EXISTING
061970,LB세미콘,2026-02-09,EXISTING
457550,우진엔텍,2026-02-09,EXISTING
011690,와이투솔루션,2026-02-09,EXISTING
001630,종근당홀딩스,2026-02-09,EXISTING
452450,피아이이,2026-02-09,EXISTING
004980,성신양회,2026-02-09,EXISTING
058430,포스코스틸리온,2026-02-09,EXISTING
950140,잉글우드랩,2026-02-09,EXISTING
001130,대한제분,2026-02-09,EXISTING
007570,일양약품,2026-02-09,EXISTING
079960,동양이엔피,2026-02-09,EXISTING
018000,유니슨,2026-02-09,EXISTING
299030,하나기술,2026-02-09,EXISTING
000430,대원강업,2026-02-09,EXISTING
237880,클리오,2026-02-09,EXISTING
456010,아이씨티케이,2026-02-09,EXISTING
112290,와이씨켐,2026-02-09,EXISTING
115450,HLB테라퓨틱스,2026-02-09,EXISTING
007860,서연,2026-02-09,EXISTING
017890,한국알콜,2026-02-09,EXISTING
100120,뷰웍스,2026-02-09,EXISTING
010580,에스엠벡셀,2026-02-09,EXISTING
005950,이수화학,2026-02-09,EXISTING
032940,원익,2026-02-09,EXISTING
030210,다올투자증권,2026-02-09,EXISTING
036800,나이스정보통신,2026-02-09,EXISTING
001230,동국홀딩스,2026-02-09,EXISTING
118990,모트렉스,2026-02-09,EXISTING
035510,신세계 I&C,2026-02-09,EXISTING
051905,LG생활건강우,2026-02-09,EXISTING
000540,흥국화재,2026-02-09,EXISTING
353810,이지바이오,2026-02-09,EXISTING
300080,플리토,2026-02-09,EXISTING
028100,동아지질,2026-02-09,EXISTING
004560,현대비앤지스틸,2026-02-09,EXISTING
005680,삼영전자,2026-02-09,EXISTING
095570,AJ네트웍스,2026-02-09,EXISTING
405100,큐알티,2026-02-09,EXISTING
439090,마녀공장,2026-02-09,EXISTING
083930,아바코,2026-02-09,EXISTING
003610,방림,2026-02-09,EXISTING
179290,엠아이텍,2026-02-09,EXISTING
051360,토비스,2026-02-09,EXISTING
264850,이랜시스,2026-02-09,EXISTING
003720,삼영,2026-02-09,EXISTING
053210,스카이라이프,2026-02-09,EXISTING
033160,엠케이전자,2026-02-09,EXISTING
005010,휴스틸,2026-02-09,EXISTING
243840,신흥에스이씨,2026-02-09,EXISTING
241520,DSC인베스트먼트,2026-02-09,EXISTING
210980,SK디앤디,2026-02-09,EXISTING
232680,라온로보틱스,2026-02-09,EXISTING
217270,넵튠,2026-02-09,EXISTING
003070,코오롱글로벌,2026-02-09,EXISTING
251370,와이엠티,2026-02-09,EXISTING
003350,한국화장품제조,2026-02-09,EXISTING
036030,케이티알파,2026-02-09,EXISTING
064290,인텍플러스,2026-02-09,EXISTING
042420,네오위즈홀딩스,2026-02-09,EXISTING
138360,협진,2026-02-09,EXISTING
044450,KSS해운,2026-02-09,EXISTING
199820,제일일렉트릭,2026-02-09,EXISTING
010820,퍼스텍,2026-02-09,EXISTING
339770,교촌에프앤비,2026-02-09,EXISTING
214420,토니모리,2026-02-09,EXISTING
134380,미원화학,2026-02-09,EXISTING
068930,디지털대성,2026-02-09,EXISTING
084850,아이티엠반도체,2026-02-09,EXISTING
323990,박셀바이오,2026-02-09,EXISTING
054450,텔레칩스,2026-02-09,EXISTING
041020,폴라리스오피스,2026-02-09,EXISTING
404990,신한서부티엔디리츠,2026-02-09,EXISTING
487570,HS효성,2026-02-09,EXISTING
290550,디케이티,2026-02-09,EXISTING
298690,에어부산,2026-02-09,EXISTING
475230,엔알비,2026-02-09,EXISTING
289930,웨이비스,2026-02-09,EXISTING
000520,삼일제약,2026-02-09,EXISTING
293780,압타바이오,2026-02-09,EXISTING
086890,이수앱지스,2026-02-09,EXISTING
334970,프레스티지바이오로직스,2026-02-09,EXISTING
001520,동양,2026-02-09,EXISTING
102120,어보브반도체,2026-02-09,EXISTING
047310,파워로직스,2026-02-09,EXISTING
092070,디엔에프,2026-02-09,EXISTING
003547,대신증권2우B,2026-02-09,EXISTING
001045,CJ우,2026-02-09,EXISTING
004430,송원산업,2026-02-09,EXISTING
230240,에치에프알,2026-02-09,EXISTING
234030,싸이닉솔루션,2026-02-09,EXISTING
000480,CR홀딩스,2026-02-09,EXISTING
101170,우림피티에스,2026-02-09,EXISTING
488280,에스투더블유,,
025000,KPX케미칼,2026-02-09,EXISTING
117580,대성에너지,2026-02-09,EXISTING
123410,코리아에프티,2026-02-09,EXISTING
082800,비보존 제약,2026-02-09,EXISTING
088800,에이스테크,2026-02-09,EXISTING
084680,이월드,2026-02-09,EXISTING
002150,도화엔지니어링,2026-02-09,EXISTING
000140,하이트진로홀딩스,2026-02-09,EXISTING
102260,동성케미컬,2026-02-09,EXISTING
010955,S-Oil우,2026-02-09,EXISTING
003650,미창석유,2026-02-09,EXISTING
219130,타이거일렉,2026-02-09,EXISTING
025620,차AI헬스케어,2026-02-09,EXISTING
356680,엑스게이트,2026-02-09,EXISTING
102460,이연제약,2026-02-09,EXISTING
001780,알루코,2026-02-09,EXISTING
000860,강남제비스코,2026-02-09,EXISTING
038390,레드캡투어,2026-02-09,EXISTING
036560,KZ정밀,2026-02-09,EXISTING
053690,한미글로벌,2026-02-09,EXISTING
119610,인터로조,2026-02-09,EXISTING
032620,유비케어,2026-02-09,EXISTING
461300,아이스크림미디어,2026-02-09,EXISTING
039570,HDC랩스,2026-02-09,EXISTING
271980,제일약품,2026-02-09,EXISTING
005430,한국공항,2026-02-09,EXISTING
009070,KCTC,2026-02-09,EXISTING
024060,흥구석유,2026-02-09,EXISTING
048870,시너지이노베이션,2026-02-09,EXISTING
425040,티이엠씨,2026-02-09,EXISTING
121440,골프존홀딩스,2026-02-09,EXISTING
123860,아나패스,2026-02-09,EXISTING
012200,계양전기,2026-02-09,EXISTING
003555,LG우,2026-02-09,EXISTING
046440,KG모빌리언스,2026-02-09,EXISTING
146320,비씨엔씨,2026-02-09,EXISTING
377450,리파인,2026-02-09,EXISTING
340450,지씨지놈,2026-02-09,EXISTING
091580,상신이디피,2026-02-09,EXISTING
123330,제닉,2026-02-09,EXISTING
001080,만호제강,2026-02-09,EXISTING
476040,오가노이드사이언스,2026-02-09,EXISTING
119830,아이텍,2026-02-09,EXISTING
095700,제넥신,2026-02-09,EXISTING
004380,삼익THK,2026-02-09,EXISTING
078150,HB테크놀러지,2026-02-09,EXISTING
067000,조이시티,2026-02-09,EXISTING
235980,메드팩토,2026-02-09,EXISTING
282880,코윈테크,2026-02-09,EXISTING
019010,베뉴지,2026-02-09,EXISTING
013580,계룡건설,2026-02-09,EXISTING
008830,대동기어,2026-02-09,EXISTING
213500,한솔제지,2026-02-09,EXISTING
160980,싸이맥스,2026-02-09,EXISTING
489460,바이오비쥬,2026-02-09,EXISTING
143160,아이디스,2026-02-09,EXISTING
001360,삼성제약,2026-02-09,EXISTING
458650,성우,2026-02-09,EXISTING
336680,탑런토탈솔루션,2026-02-09,EXISTING
234080,JW생명과학,2026-02-09,EXISTING
217820,원익피앤이,2026-02-09,EXISTING
226590,엠디바이스,2026-02-09,EXISTING
217730,강스템바이오텍,2026-02-09,EXISTING
469610,이노테크,,
047560,이스트소프트,2026-02-09,EXISTING
182360,큐브엔터,2026-02-09,EXISTING
007460,에이프로젠,2026-02-09,EXISTING
011785,금호석유화학우,2026-02-09,EXISTING
060150,인선이엔티,2026-02-09,EXISTING
138080,오이솔루션,2026-02-09,EXISTING
001250,GS글로벌,2026-02-09,EXISTING
101530,해태제과식품,2026-02-09,EXISTING
264660,씨앤지하이테크,2026-02-09,EXISTING
215100,로보로보,2026-02-09,EXISTING
036190,금화피에스시,2026-02-09,EXISTING
432720,퀄리타스반도체,2026-02-09,EXISTING
365330,에스와이스틸텍,2026-02-09,EXISTING
012610,경인양행,2026-02-09,EXISTING
071840,롯데하이마트,2026-02-09,EXISTING
038290,마크로젠,2026-02-09,EXISTING
0015S0,페스카로,,
107600,새빗켐,2026-02-09,EXISTING
016580,환인제약,2026-02-09,EXISTING
016880,웅진,2026-02-09,EXISTING
0004V0,엔비알모션,,
078070,유비쿼스홀딩스,2026-02-09,EXISTING
264450,유비쿼스,2026-02-09,EXISTING
418420,라온텍,2026-02-09,EXISTING
260970,에스앤디,2026-02-09,EXISTING
158430,아톤,2026-02-09,EXISTING
225190,LK삼양,2026-02-09,EXISTING
290690,소룩스,2026-02-09,EXISTING
322510,제이엘케이,2026-02-09,EXISTING
081000,일진다이아,2026-02-09,EXISTING
015230,대창단조,2026-02-09,EXISTING
092130,이크레더블,2026-02-09,EXISTING
002100,경농,2026-02-09,EXISTING
016790,현대사료,2026-02-09,EXISTING
109740,디에스케이,2026-02-09,EXISTING
025820,이구산업,2026-02-09,EXISTING
00279K,아모레퍼시픽홀딩스3우C,,
272550,삼양패키징,2026-02-09,EXISTING
053700,삼보모터스,2026-02-09,EXISTING
452280,한선엔지니어링,2026-02-09,EXISTING
004710,한솔테크닉스,2026-02-09,EXISTING
031440,신세계푸드,2026-02-09,EXISTING
097955,CJ제일제당 우,2026-02-09,EXISTING
108230,톱텍,2026-02-09,EXISTING
008970,KBI동양철관,2026-02-09,EXISTING
004090,한국석유,2026-02-09,EXISTING
464490,쿼드메디슨,,
293480,하나제약,2026-02-09,EXISTING
037560,LG헬로비전,2026-02-09,EXISTING
101970,우양에이치씨,2026-02-09,EXISTING
086820,바이오솔루션,2026-02-09,EXISTING
014280,금강공업,2026-02-09,EXISTING
322180,LS티라유텍,2026-02-09,EXISTING
006060,화승인더,2026-02-09,EXISTING
456070,이엔셀,2026-02-09,EXISTING
267320,나인테크,2026-02-09,EXISTING
039860,나노엔텍,2026-02-09,EXISTING
400760,NH올원리츠,2026-02-09,EXISTING
148150,세경하이테크,2026-02-09,EXISTING
098120,마이크로컨텍솔,2026-02-09,EXISTING
317400,자이에스앤디,2026-02-09,EXISTING
090350,노루페인트,2026-02-09,EXISTING
052330,코텍,2026-02-09,EXISTING
360070,탑머티리얼,2026-02-09,EXISTING
388050,지투파워,2026-02-09,EXISTING
088130,동아엘텍,2026-02-09,EXISTING
187660,현대ADM,2026-02-09,EXISTING
100250,진양홀딩스,2026-02-09,EXISTING
023910,대한약품,2026-02-09,EXISTING
333430,일승,2026-02-09,EXISTING
033340,좋은사람들,2026-02-09,EXISTING
054540,삼영엠텍,2026-02-09,EXISTING
380540,옵티코어,2026-02-09,EXISTING
056090,시지메드텍,2026-02-09,EXISTING
297890,HB솔루션,2026-02-09,EXISTING
000300,DH오토넥스,2026-02-09,EXISTING
321370,센서뷰,2026-02-09,EXISTING
381620,제닉스로보틱스,2026-02-09,EXISTING
084670,동양고속,2026-02-09,EXISTING
003460,유화증권,2026-02-09,EXISTING
042600,새로닉스,2026-02-09,EXISTING
413630,씨피시스템,2026-02-09,EXISTING
293580,나우IB,2026-02-09,EXISTING
256940,킵스파마,2026-02-09,EXISTING
002170,삼양통상,2026-02-09,EXISTING
011040,경동제약,2026-02-09,EXISTING
053080,케이엔솔,2026-02-09,EXISTING
140610,엔솔바이오사이언스,2026-02-09,EXISTING
045970,코아시아,2026-02-09,EXISTING
067280,멀티캠퍼스,2026-02-09,EXISTING
123690,한국화장품,2026-02-09,EXISTING
000020,동화약품,2026-02-09,EXISTING
234690,녹십자웰빙,2026-02-09,EXISTING
007330,푸른저축은행,2026-02-09,EXISTING
086980,쇼박스,2026-02-09,EXISTING
071280,로체시스템즈,2026-02-09,EXISTING
240550,동방메디컬,2026-02-09,EXISTING
009270,신원,2026-02-09,EXISTING
297090,씨에스베어링,2026-02-09,EXISTING
039830,오로라,2026-02-09,EXISTING
246720,아스타,2026-02-09,EXISTING
104480,티케이케미칼,2026-02-09,EXISTING
002990,금호건설,2026-02-09,EXISTING
321550,티움바이오,2026-02-09,EXISTING
337930,젝시믹스,2026-02-09,EXISTING
143240,사람인,2026-02-09,EXISTING
122990,와이솔,2026-02-09,EXISTING
417840,저스템,2026-02-09,EXISTING
069510,에스텍,2026-02-09,EXISTING
085670,뉴프렉스,2026-02-09,EXISTING
066620,국보디자인,2026-02-09,EXISTING
462520,조선내화,2026-02-09,EXISTING
263860,지니언스,2026-02-09,EXISTING
305090,마이크로디지탈,2026-02-09,EXISTING
445180,퓨릿,2026-02-09,EXISTING
040300,YTN,2026-02-09,EXISTING
089470,HDC현대EP,2026-02-09,EXISTING
008350,남선알미늄,2026-02-09,EXISTING
010100,한국무브넥스,2026-02-09,EXISTING
003310,대주산업,2026-02-09,EXISTING
070960,모나용평,2026-02-09,EXISTING
019440,세아특수강,2026-02-09,EXISTING
085910,네오티스,2026-02-09,EXISTING
